band,x,y,spatial_ref,admin_commune_2024_10m_b1,admin_quartiers_2024_10m_b1,air_temperature_2017_month_mean_10m_b12,dem_2019_10m_b1,dem_aspect_2019_10m_b1,dem_slope_2019_10m_b1,dem_surface_model_2019_10m_b1,flood_map_2021_10m_b1,hrl_treecover_2018_10m_b1,land_cover_2021_10m_b1,land_use_07_15_18_21_10m_b4,pH_CaCl_10m_b1,protected_areas_2023_10m_b1,public_forests_2024_10m_b1,shadow_2019_10m_b1,soil_map_25000_10m_main_classes_b1,soil_nitrat_10m_b1,twi_2019_10m_b1,Heracleum Mantegazzianum
1,77495.0,74905.0,0,75.0,26.0,290.82532,293.0,71.56505,8.984877,292.92508,0.0,0.0,20.0,111.0,5.236892,0.0,-3.4028235e+38,0.44603506,5.0,2.4410036,0.20607927,False
1,77495.0,73015.0,0,61.0,4.0,291.21768,284.0,161.56505,2.263636,284.08942,0.0,0.0,20.0,620.0,5.892539,0.0,-3.4028235e+38,0.23867406,5.0,1.9567188,0.2204126,False
1,77495.0,74155.0,0,61.0,10.0,290.783,288.0,180.0,2.8624053,309.4966,0.0,0.0,10.0,111.0,5.5212045,0.0,-3.4028235e+38,0.23762806,5.0,2.1332674,0.1876699,False
1,77495.0,75585.0,0,75.0,20.0,290.69336,242.0,243.43495,3.1996014,244.73245,0.0,0.0,91.0,111.0,5.2580686,0.0,-3.4028235e+38,0.23998725,5.0,2.3088663,0.19789445,False
1,77495.0,75155.0,0,75.0,26.0,290.7679,301.0,108.43495,2.263636,309.84064,0.0,0.0,70.0,132.0,5.236883,0.0,-3.4028235e+38,0.6547205,5.0,2.3940206,0.18982194,False
1,77495.0,72295.0,0,61.0,11.0,291.15747,283.0,90.0,5.710593,283.655,0.0,0.0,20.0,612.0,5.966731,0.0,-3.4028235e+38,0.23170905,5.0,2.007702,0.44164592,False
1,77495.0,74795.0,0,75.0,26.0,291.13214,292.0,239.03624,4.16874,307.0815,0.0,0.0,10.0,115.0,5.247442,0.0,-3.4028235e+38,0.5491741,5.0,2.445478,0.2033265,False
1,77495.0,74195.0,0,61.0,10.0,290.783,290.0,225.0,3.0357237,306.28073,0.0,0.0,10.0,111.0,5.5212045,0.0,-3.4028235e+38,0.41832054,5.0,2.1960213,0.1750239,False
1,77495.0,77315.0,0,35.0,9.0,290.5779,240.0,135.0,7.054131,242.95564,0.0,0.0,20.0,115.0,5.4851775,0.0,-3.4028235e+38,0.3668866,5.0,2.0553493,0.21055593,False
1,77495.0,72515.0,0,61.0,11.0,290.53714,281.0,225.0,2.0248685,282.75214,0.0,0.0,91.0,143.0,5.863777,0.0,-3.4028235e+38,0.2510277,5.0,1.9574463,0.47037578,False
1,77495.0,79235.0,0,35.0,1.0,289.60474,230.0,-9999.0,0.0,232.2095,1.0,47.0,91.0,234.0,5.89976,0.0,-3.4028235e+38,0.10681084,5.0,2.7316926,0.19291817,False
1,77495.0,74165.0,0,61.0,10.0,290.783,289.0,180.0,2.8624053,303.55557,0.0,0.0,10.0,111.0,5.5212045,0.0,-3.4028235e+38,0.5737885,5.0,2.1332674,0.17185819,False
1,77495.0,76745.0,0,35.0,24.0,288.93686,294.0,312.51044,22.144875,310.84064,0.0,79.0,70.0,313.0,5.327104,0.0,1.0,0.6113453,3.0,2.2000973,0.19644436,False
1,77495.0,79075.0,0,35.0,1.0,289.5842,230.0,-9999.0,0.0,233.75192,1.0,0.0,91.0,234.0,5.850221,0.0,-3.4028235e+38,0.36604607,5.0,2.6777756,0.19428048,False
1,77495.0,75195.0,0,75.0,26.0,290.7679,301.0,90.0,2.8624053,302.6711,0.0,0.0,20.0,612.0,5.236883,0.0,-3.4028235e+38,0.40613148,5.0,2.3744743,0.24978848,False
1,77495.0,74365.0,0,75.0,10.0,290.35535,289.0,270.0,2.8624053,306.3443,0.0,0.0,10.0,111.0,5.3933973,0.0,-3.4028235e+38,0.28064948,5.0,2.2703328,0.18911721,False
1,77495.0,78455.0,0,35.0,9.0,289.7508,235.0,-9999.0,0.0,237.8165,0.0,0.0,20.0,113.0,5.5632296,0.0,-3.4028235e+38,0.332819,5.0,2.3039026,0.22711118,False
1,77495.0,78015.0,0,35.0,9.0,290.2602,235.0,254.74489,8.1112795,247.10788,0.0,0.0,10.0,313.0,5.5036736,0.0,-3.4028235e+38,0.60333127,5.0,2.1197836,0.18314631,False
1,77495.0,76145.0,0,75.0,20.0,289.7303,266.0,280.561,36.877537,273.0046,0.0,0.0,80.0,313.0,5.307924,0.0,-3.4028235e+38,0.6683793,5.0,2.1687164,0.17989932,False
1,77495.0,70015.0,0,0.0,0.0,289.8539,297.0,-9999.0,0.0,323.90894,0.0,79.0,70.0,0.0,5.3658648,0.0,-3.4028235e+38,0.56636494,4.0,2.5585434,0.21588032,False
1,77495.0,74985.0,0,75.0,26.0,290.7515,293.0,86.63354,12.017035,299.25806,0.0,0.0,10.0,115.0,5.2351856,0.0,-3.4028235e+38,0.585686,5.0,2.423288,0.20891784,False
1,77495.0,72015.0,0,61.0,11.0,291.3098,286.0,45.0,5.051152,287.9399,0.0,0.0,20.0,450.0,5.950974,0.0,-3.4028235e+38,0.0995999,8.0,2.0757377,0.23149146,False
1,77495.0,72205.0,0,61.0,11.0,291.06284,290.0,308.65982,9.09464,290.79996,0.0,0.0,20.0,612.0,5.978371,0.0,-3.4028235e+38,0.4659319,5.0,2.0321882,0.18835905,False
1,77495.0,75145.0,0,75.0,26.0,290.7679,301.0,116.56505,3.1996014,317.37033,0.0,0.0,70.0,132.0,5.2360153,0.0,-3.4028235e+38,0.57772434,5.0,2.3940206,0.19549529,False
1,77495.0,74865.0,0,75.0,26.0,290.82532,293.0,96.34019,6.4579544,306.64273,0.0,0.0,10.0,111.0,5.236892,0.0,-3.4028235e+38,0.42191005,5.0,2.445478,0.1961837,False
1,77495.0,75785.0,0,75.0,15.0,288.92804,280.0,252.1811,36.326004,283.74796,0.0,79.0,70.0,313.0,5.289845,0.0,-3.4028235e+38,0.72460675,5.0,2.2431026,0.180963,False
1,77495.0,77165.0,0,35.0,24.0,290.14862,235.0,315.0,6.0544987,245.67493,1.0,75.0,60.0,512.0,5.444992,0.0,-3.4028235e+38,0.71547776,5.0,2.086718,0.4016633,False
1,77495.0,76015.0,0,75.0,20.0,288.73257,281.0,257.90524,19.694601,281.83307,0.0,0.0,20.0,313.0,5.309813,0.0,2.0,0.5545127,5.0,2.1857536,0.18434493,False
1,77495.0,74865.0,0,75.0,26.0,290.82532,293.0,96.34019,6.4579544,306.64273,0.0,0.0,10.0,111.0,5.236892,0.0,-3.4028235e+38,0.42191005,5.0,2.445478,0.1961837,False
1,77495.0,76005.0,0,75.0,20.0,288.73257,280.0,255.96376,17.18333,290.36685,0.0,0.0,70.0,313.0,5.309813,0.0,2.0,0.73745203,5.0,2.1857536,0.19297622,False
1,77495.0,75415.0,0,75.0,20.0,290.7137,248.0,67.10945,31.407558,252.53748,0.0,0.0,70.0,111.0,5.2381034,0.0,-3.4028235e+38,0.45867547,5.0,2.355902,0.16871332,False
1,77495.0,74865.0,0,75.0,26.0,290.82532,293.0,96.34019,6.4579544,306.64273,0.0,0.0,10.0,111.0,5.236892,0.0,-3.4028235e+38,0.42191005,5.0,2.445478,0.1961837,False
1,77495.0,76315.0,0,75.0,20.0,289.4331,256.0,266.42368,21.83995,257.15823,0.0,0.0,20.0,620.0,5.290455,0.0,-3.4028235e+38,0.37143734,5.0,2.1748679,0.18233213,False
1,77495.0,75005.0,0,75.0,26.0,290.7515,292.0,100.00798,12.17678,295.8291,0.0,0.0,20.0,612.0,5.2351856,0.0,-3.4028235e+38,0.49704155,5.0,2.423288,0.2227085,False
1,77495.0,75655.0,0,75.0,20.0,290.64044,244.0,225.0,7.054131,254.53696,0.0,0.0,10.0,111.0,5.273438,0.0,-3.4028235e+38,0.26990053,5.0,2.3088663,0.20681424,False
1,77495.0,78295.0,0,35.0,9.0,290.2699,235.0,270.0,2.8624053,236.9731,0.0,0.0,20.0,113.0,5.5123916,0.0,-3.4028235e+38,0.07598428,5.0,2.2526782,0.21185486,False
1,77495.0,76935.0,0,35.0,24.0,290.1326,252.0,338.19858,7.6675773,255.7044,0.0,0.0,20.0,111.0,5.363563,0.0,-3.4028235e+38,0.22767921,5.0,2.1430757,0.17962548,False
1,77495.0,74785.0,0,75.0,26.0,291.13214,292.0,261.8699,5.051152,308.47476,0.0,0.0,10.0,115.0,5.247442,0.0,-3.4028235e+38,0.40766507,5.0,2.445478,0.23522924,False
1,77495.0,75295.0,0,75.0,26.0,290.74826,289.0,47.489548,22.144875,292.72342,0.0,0.0,80.0,133.0,5.236978,0.0,-3.4028235e+38,0.37242287,5.0,2.367405,0.18340047,False
1,77495.0,79015.0,0,35.0,1.0,289.66562,230.0,-9999.0,0.0,239.3355,1.0,59.0,70.0,234.0,5.7999954,0.0,-3.4028235e+38,0.6576454,5.0,2.620526,0.16847286,False
1,77495.0,78245.0,0,35.0,9.0,290.2699,235.0,-9999.0,0.0,237.09082,0.0,0.0,20.0,113.0,5.5018234,0.0,-3.4028235e+38,0.15044628,5.0,2.2041862,0.21116483,False
1,77495.0,74245.0,0,61.0,10.0,290.53247,290.0,315.0,1.0127505,298.85254,0.0,0.0,10.0,111.0,5.5212045,0.0,-3.4028235e+38,0.65937597,5.0,2.1960213,0.1733311,False
1,77495.0,74785.0,0,75.0,26.0,291.13214,292.0,261.8699,5.051152,308.47476,0.0,0.0,10.0,115.0,5.247442,0.0,-3.4028235e+38,0.40766507,5.0,2.445478,0.23522924,False
1,77495.0,75495.0,0,75.0,20.0,290.86288,240.0,50.710598,10.073966,245.9666,1.0,53.0,70.0,111.0,5.245652,0.0,-3.4028235e+38,0.512016,5.0,2.3364215,0.4325267,False
1,77495.0,75005.0,0,75.0,26.0,290.7515,292.0,100.00798,12.17678,295.8291,0.0,0.0,20.0,612.0,5.2351856,0.0,-3.4028235e+38,0.49704155,5.0,2.423288,0.2227085,False
1,77495.0,75155.0,0,75.0,26.0,290.7679,301.0,108.43495,2.263636,309.84064,0.0,0.0,70.0,132.0,5.236883,0.0,-3.4028235e+38,0.6547205,5.0,2.3940206,0.18982194,False
1,77495.0,77015.0,0,35.0,24.0,290.1326,245.0,306.8699,14.036243,250.07457,0.0,45.0,70.0,133.0,5.3833184,0.0,-3.4028235e+38,0.46309754,5.0,2.1132936,0.16115323,False
1,77495.0,73825.0,0,61.0,10.0,290.92706,282.0,45.0,1.0127505,290.14883,0.0,0.0,10.0,620.0,5.825489,0.0,-3.4028235e+38,0.19157538,5.0,2.0904334,0.1942119,False
1,77495.0,77515.0,0,35.0,9.0,290.33408,260.0,109.98311,16.3104,260.22293,0.0,0.0,20.0,233.0,5.5466924,0.0,-3.4028235e+38,0.0798514,5.0,2.064348,0.19252425,False
1,77495.0,75465.0,0,75.0,20.0,290.86288,242.0,56.309933,5.1506524,242.85777,1.0,0.0,20.0,111.0,5.245652,0.0,-3.4028235e+38,0.6264414,5.0,2.355902,0.30114645,False
1,77495.0,75515.0,0,75.0,20.0,290.86288,236.0,315.0,1.0127505,239.49706,1.0,57.0,60.0,512.0,5.245652,0.0,-3.4028235e+38,0.7901431,5.0,2.3364215,0.48380244,False
1,77495.0,76985.0,0,35.0,24.0,290.1326,248.0,299.0546,7.333392,246.36392,0.0,43.0,70.0,111.0,5.3833184,0.0,-3.4028235e+38,0.32885566,5.0,2.1132936,0.39806995,False
1,77495.0,74165.0,0,61.0,10.0,290.783,289.0,180.0,2.8624053,303.55557,0.0,0.0,10.0,111.0,5.5212045,0.0,-3.4028235e+38,0.5737885,5.0,2.1332674,0.17185819,False
1,77495.0,75565.0,0,75.0,20.0,290.69336,242.0,225.0,4.0446916,242.0937,0.0,0.0,20.0,111.0,5.2580686,0.0,-3.4028235e+38,0.28502473,5.0,2.3364215,0.21375881,False
1,77495.0,72485.0,0,61.0,11.0,290.53714,282.0,278.1301,5.051152,284.1488,0.0,0.0,70.0,210.0,5.863777,0.0,-3.4028235e+38,0.49288082,5.0,1.9574463,0.4245738,False
1,77495.0,75695.0,0,75.0,20.0,290.64044,255.0,252.1811,36.326004,258.60764,0.0,60.0,70.0,111.0,5.273438,0.0,-3.4028235e+38,0.684043,5.0,2.276629,0.16161768,False
1,77495.0,75085.0,0,75.0,26.0,290.7809,297.0,141.3402,9.09464,314.25174,0.0,0.0,10.0,115.0,5.2360153,0.0,-3.4028235e+38,0.27442622,5.0,2.3940206,0.20986624,False
1,77495.0,75445.0,0,75.0,20.0,290.86288,243.0,73.61046,12.4894,250.8882,0.0,0.0,70.0,111.0,5.2381034,0.0,-3.4028235e+38,0.73488235,5.0,2.355902,0.21202956,False
1,77495.0,76005.0,0,75.0,20.0,288.73257,280.0,255.96376,17.18333,290.36685,0.0,0.0,70.0,313.0,5.309813,0.0,2.0,0.73745203,5.0,2.1857536,0.19297622,False
1,77495.0,74855.0,0,75.0,26.0,290.82532,294.0,71.56505,4.520228,295.23346,0.0,0.0,80.0,111.0,5.236892,0.0,-3.4028235e+38,0.6092498,5.0,2.445478,0.19840406,False
1,77495.0,76435.0,0,35.0,24.0,289.19415,264.0,255.69972,33.340313,278.8917,0.0,73.0,70.0,313.0,5.2902765,0.0,-3.4028235e+38,0.79979986,5.0,2.2046864,0.17539872,False
1,77495.0,76175.0,0,75.0,20.0,289.7303,260.0,286.8214,29.315384,267.82278,0.0,0.0,80.0,313.0,5.2974567,0.0,-3.4028235e+38,0.6301702,5.0,2.1639612,0.15991603,False
1,77495.0,78675.0,0,35.0,1.0,289.96204,232.0,270.0,2.8624053,238.52863,1.0,62.0,70.0,210.0,5.651415,0.0,-3.4028235e+38,0.5039641,5.0,2.4616137,0.23235072,False
1,77495.0,76015.0,0,75.0,20.0,288.73257,281.0,257.90524,19.694601,281.83307,0.0,0.0,20.0,313.0,5.309813,0.0,2.0,0.5545127,5.0,2.1857536,0.18434493,False
1,77495.0,77915.0,0,35.0,1.0,290.22028,236.0,30.963757,4.16874,244.76672,0.0,0.0,70.0,111.0,5.512843,0.0,-3.4028235e+38,0.46959537,5.0,2.086064,0.17162353,False
1,77495.0,74625.0,0,75.0,12.0,290.26062,247.0,194.03624,5.8851295,252.64993,0.0,0.0,20.0,133.0,5.30036,0.0,-3.4028235e+38,0.59175044,5.0,2.4148285,0.21574047,False
1,77495.0,74055.0,0,61.0,10.0,290.76904,284.0,180.0,2.8624053,311.1572,0.0,0.0,10.0,111.0,5.597536,0.0,-3.4028235e+38,0.3385099,5.0,2.114949,0.20166153,False
1,77495.0,71015.0,0,0.0,0.0,287.89252,295.0,296.56503,3.1996014,295.28067,0.0,0.0,92.0,0.0,5.484125,0.0,-3.4028235e+38,0.07645383,11.0,2.2542775,0.22258666,False
1,77495.0,78615.0,0,35.0,1.0,289.75082,233.0,270.0,2.8624053,233.0332,1.0,0.0,92.0,210.0,5.604208,0.0,-3.4028235e+38,0.19075736,5.0,2.4101682,0.21082662,False
1,77495.0,78015.0,0,35.0,9.0,290.2602,235.0,254.74489,8.1112795,247.10788,0.0,0.0,10.0,313.0,5.5036736,0.0,-3.4028235e+38,0.60333127,5.0,2.1197836,0.18314631,False
1,77495.0,77195.0,0,35.0,9.0,290.14862,240.0,135.0,18.56595,256.0731,1.0,68.0,70.0,313.0,5.444992,0.0,1.0,0.67546654,5.0,2.0663898,0.15165898,False
1,77495.0,75825.0,0,75.0,15.0,288.92804,286.0,242.35402,16.506227,305.91766,0.0,71.0,70.0,313.0,5.289845,0.0,2.0,0.70872474,5.0,2.2431026,0.16611506,False
1,77495.0,75515.0,0,75.0,20.0,290.86288,236.0,315.0,1.0127505,239.49706,1.0,57.0,60.0,512.0,5.245652,0.0,-3.4028235e+38,0.7901431,5.0,2.3364215,0.48380244,False
1,77495.0,75575.0,0,75.0,20.0,290.69336,242.0,243.43495,3.1996014,244.50188,0.0,0.0,70.0,111.0,5.2580686,0.0,-3.4028235e+38,0.52540755,5.0,2.3088663,0.18992017,False
1,77495.0,75345.0,0,75.0,20.0,290.7137,280.0,38.190956,50.025158,277.6795,0.0,0.0,20.0,133.0,5.236978,0.0,-3.4028235e+38,0.381696,5.0,2.367405,0.14341678,False
1,77495.0,72775.0,0,61.0,11.0,291.3386,288.0,61.699238,10.456856,288.30548,0.0,0.0,20.0,450.0,5.7259855,0.0,-3.4028235e+38,0.13207377,5.0,1.9069303,0.2597427,False
1,77495.0,76785.0,0,35.0,24.0,288.93686,285.0,329.03625,16.253918,301.49417,0.0,68.0,70.0,313.0,5.344703,0.0,1.0,0.64814913,5.0,2.173024,0.21566533,False
1,77495.0,75535.0,0,75.0,20.0,290.69336,240.0,225.0,9.039936,243.58775,1.0,0.0,20.0,134.0,5.245652,0.0,-3.4028235e+38,0.5847539,5.0,2.3364215,0.4484936,False
1,77495.0,73015.0,0,61.0,4.0,291.21768,284.0,161.56505,2.263636,284.08942,0.0,0.0,20.0,620.0,5.892539,0.0,-3.4028235e+38,0.23867406,5.0,1.9567188,0.2204126,False
1,77495.0,78655.0,0,35.0,1.0,289.96204,232.0,270.0,2.8624053,232.83957,1.0,0.0,92.0,210.0,5.651415,0.0,-3.4028235e+38,0.10160588,5.0,2.4101682,0.23277217,False
1,77495.0,75005.0,0,75.0,26.0,290.7515,292.0,100.00798,12.17678,295.8291,0.0,0.0,20.0,612.0,5.2351856,0.0,-3.4028235e+38,0.49704155,5.0,2.423288,0.2227085,False
1,77495.0,76125.0,0,75.0,20.0,288.3293,270.0,283.3925,38.990646,279.55594,0.0,0.0,80.0,313.0,5.307924,0.0,-3.4028235e+38,0.69874096,5.0,2.1687164,0.1699847,False
1,77495.0,74595.0,0,75.0,12.0,290.26062,250.0,35.537674,6.1373796,266.2538,0.0,66.0,70.0,133.0,5.30036,0.0,-3.4028235e+38,0.8118984,5.0,2.4148285,0.21514837,False
1,77495.0,75005.0,0,75.0,26.0,290.7515,292.0,100.00798,12.17678,295.8291,0.0,0.0,20.0,612.0,5.2351856,0.0,-3.4028235e+38,0.49704155,5.0,2.423288,0.2227085,False
1,77495.0,74865.0,0,75.0,26.0,290.82532,293.0,96.34019,6.4579544,306.64273,0.0,0.0,10.0,111.0,5.236892,0.0,-3.4028235e+38,0.42191005,5.0,2.445478,0.1961837,False
1,77495.0,77185.0,0,35.0,9.0,290.14862,236.0,137.72632,20.387669,255.24733,1.0,66.0,70.0,313.0,5.444992,0.0,1.0,0.76671535,5.0,2.0663898,0.16559686,False
1,77495.0,73145.0,0,61.0,4.0,291.09613,284.0,-9999.0,0.0,283.95712,0.0,0.0,20.0,620.0,5.9868493,0.0,-3.4028235e+38,0.073859826,5.0,1.9752703,0.28000072,False
1,77495.0,75155.0,0,75.0,26.0,290.7679,301.0,108.43495,2.263636,309.84064,0.0,0.0,70.0,132.0,5.236883,0.0,-3.4028235e+38,0.6547205,5.0,2.3940206,0.18982194,False
1,76395.0,72705.0,0,61.0,11.0,291.1971,287.0,-9999.0,0.0,296.51987,0.0,0.0,10.0,113.0,5.924777,0.0,-3.4028235e+38,0.25452834,8.0,1.9645789,0.2101659,False
1,76395.0,78055.0,0,35.0,18.0,289.20764,334.0,270.0,9.926246,336.5416,0.0,76.0,80.0,323.0,5.164694,0.0,1.0,0.6583163,5.0,2.231664,0.17067856,False
1,76395.0,77915.0,0,35.0,18.0,289.0921,331.0,210.96376,4.16874,331.01633,0.0,68.0,91.0,313.0,5.234049,0.0,1.0,0.4907674,5.0,2.268168,0.1751842,False
1,76395.0,73055.0,0,61.0,11.0,290.92163,293.0,180.0,2.8624053,295.16888,0.0,0.0,20.0,612.0,5.7956586,0.0,-3.4028235e+38,0.5208658,5.0,2.0271394,0.21324493,False
1,76395.0,76245.0,0,75.0,27.0,290.36557,323.0,180.0,2.8624053,330.43887,0.0,0.0,10.0,111.0,5.38772,0.0,-3.4028235e+38,0.4708969,5.0,2.3919716,0.20265627,False
1,76395.0,74315.0,0,61.0,14.0,291.2149,280.0,225.0,1.0127505,286.42444,0.0,0.0,20.0,111.0,6.0393314,0.0,-3.4028235e+38,0.41162735,5.0,2.041162,0.19258316,False
1,76395.0,75075.0,0,61.0,2.0,290.28503,300.0,135.0,1.0127505,312.8743,0.0,0.0,10.0,111.0,5.358176,0.0,-3.4028235e+38,0.46876612,5.0,2.0605278,0.19660197,False
1,76395.0,75055.0,0,61.0,2.0,290.28503,299.0,116.56505,3.1996014,300.26758,0.0,0.0,20.0,612.0,5.358176,0.0,-3.4028235e+38,0.29018566,5.0,2.0419607,0.21077329,False
1,76395.0,76365.0,0,75.0,27.0,289.98682,328.0,180.0,2.8624053,334.35406,0.0,0.0,10.0,111.0,5.4324126,0.0,-3.4028235e+38,0.51772135,5.0,2.4295466,0.19170615,False
1,76395.0,75045.0,0,61.0,2.0,290.28503,299.0,63.43495,3.1996014,309.78943,0.0,0.0,20.0,111.0,5.3583975,0.0,-3.4028235e+38,0.54018635,5.0,2.0419607,0.20312768,False
1,76395.0,75795.0,0,75.0,27.0,290.40622,308.0,225.0,1.0127505,309.82986,0.0,0.0,20.0,131.0,5.366342,0.0,-3.4028235e+38,0.22944602,5.0,2.2744598,0.21962053,False
1,76395.0,75385.0,0,61.0,2.0,290.3973,298.0,322.12503,8.1112795,295.56018,0.0,0.0,91.0,114.0,5.3646555,0.0,-3.4028235e+38,0.09428023,5.0,2.1614957,0.21640281,False
1,76395.0,74905.0,0,61.0,2.0,290.21207,297.0,206.56505,3.1996014,303.30685,0.0,0.0,10.0,111.0,5.371721,0.0,-3.4028235e+38,0.42345628,5.0,2.0369,0.22810882,False
1,76395.0,73015.0,0,61.0,11.0,291.14594,291.0,153.43495,3.1996014,297.03662,0.0,0.0,91.0,111.0,5.8280153,0.0,-3.4028235e+38,0.32693267,5.0,2.0271394,0.21425895,False
1,76395.0,74155.0,0,61.0,14.0,291.24722,273.0,180.0,4.2891536,275.70752,0.0,0.0,80.0,111.0,6.0983796,0.0,-3.4028235e+38,0.50969183,5.0,2.082349,0.20056051,False
1,76395.0,75585.0,0,101.0,22.0,290.36853,286.0,303.69006,5.1506524,293.76346,0.0,0.0,10.0,111.0,5.3657894,0.0,-3.4028235e+38,0.3711257,5.0,2.2126992,0.20608725,False
1,76395.0,75155.0,0,61.0,2.0,290.41278,302.0,153.43495,3.1996014,307.7448,0.0,0.0,20.0,113.0,5.3600364,0.0,-3.4028235e+38,0.5592851,5.0,2.0605278,0.1833116,False
1,76395.0,72295.0,0,61.0,11.0,291.15356,286.0,-9999.0,0.0,293.4706,0.0,0.0,10.0,113.0,6.0640793,0.0,-3.4028235e+38,0.088602535,8.0,2.0430932,0.43071264,False
1,76395.0,74795.0,0,61.0,2.0,290.57007,293.0,225.0,1.0127505,294.73114,0.0,0.0,20.0,111.0,5.427153,0.0,-3.4028235e+38,0.42580658,5.0,2.0338104,0.22599152,False
1,76395.0,74195.0,0,61.0,14.0,291.24722,275.0,161.56505,2.263636,277.87082,0.0,0.0,80.0,111.0,6.0983796,0.0,-3.4028235e+38,0.68978614,5.0,2.0532124,0.19577476,False
1,76395.0,77315.0,0,35.0,18.0,289.86798,264.0,135.0,4.0446916,267.0622,0.0,0.0,20.0,115.0,5.411592,0.0,-3.4028235e+38,0.5163167,5.0,2.5021358,0.19494677,False
1,76395.0,72515.0,0,61.0,11.0,291.2925,286.0,198.43495,2.263636,286.21222,0.0,0.0,20.0,113.0,5.9986634,0.0,-3.4028235e+38,0.17607681,8.0,1.9869943,0.4444393,False
1,76395.0,79235.0,0,35.0,1.0,289.92593,302.0,96.34019,18.756304,315.8278,0.0,85.0,70.0,313.0,5.172006,0.0,1.0,0.8207468,5.0,2.5533173,0.1627633,False
1,76395.0,74165.0,0,61.0,14.0,291.24722,274.0,168.69006,3.6469705,276.7617,0.0,0.0,10.0,111.0,6.0983796,0.0,-3.4028235e+38,0.35758433,5.0,2.082349,0.19144957,False
1,76395.0,76745.0,0,75.0,27.0,289.8719,333.0,45.0,1.0127505,339.69452,0.0,0.0,20.0,160.0,5.515867,0.0,-3.4028235e+38,0.30347502,5.0,2.576271,0.19418618,False
1,76395.0,79075.0,0,35.0,1.0,289.67502,309.0,60.524117,18.275606,327.86636,0.0,93.0,70.0,313.0,5.1125426,0.0,1.0,0.7332377,5.0,2.5029795,0.19970748,False
1,76395.0,75195.0,0,61.0,2.0,290.41278,303.0,90.0,2.8624053,304.73947,0.0,0.0,20.0,612.0,5.3600364,0.0,-3.4028235e+38,0.32726216,5.0,2.0932477,0.21107958,False
1,76395.0,74365.0,0,61.0,14.0,291.173,281.0,225.0,1.0127505,295.93494,0.0,0.0,10.0,111.0,5.9398923,0.0,-3.4028235e+38,0.15292035,5.0,2.041162,0.31686267,False
1,76395.0,78455.0,0,35.0,18.0,289.2945,340.0,198.43495,4.520228,347.69467,0.0,0.0,70.0,210.0,5.057557,0.0,-3.4028235e+38,0.4549909,3.0,2.2045197,0.20332944,False
1,76395.0,78015.0,0,35.0,18.0,289.15054,334.0,270.0,5.710593,334.7133,0.0,0.0,91.0,323.0,5.1985254,0.0,1.0,0.36173204,5.0,2.231664,0.20294854,False
1,76395.0,76145.0,0,75.0,27.0,290.6242,320.0,206.56505,3.1996014,320.89264,0.0,0.0,20.0,612.0,5.379946,0.0,-3.4028235e+38,0.50300777,5.0,2.3661556,0.2131732,False
1,76395.0,70015.0,0,61.0,11.0,288.65054,290.0,-9999.0,0.0,290.37537,0.0,0.0,60.0,522.0,5.0277944,0.0,-3.4028235e+38,0.07252186,8.0,2.6702576,0.46166316,False
1,76395.0,74985.0,0,61.0,2.0,290.12885,299.0,135.0,1.0127505,312.71307,0.0,0.0,10.0,111.0,5.3583975,0.0,-3.4028235e+38,0.38737243,5.0,2.0419607,0.25177178,False
1,76395.0,72015.0,0,61.0,11.0,290.96323,289.0,270.0,2.8624053,290.92334,0.0,0.0,20.0,115.0,6.128663,0.0,-3.4028235e+38,0.36293092,8.0,2.1624885,0.2131546,False
1,76395.0,72205.0,0,61.0,11.0,291.0384,287.0,315.0,1.0127505,287.8091,0.0,0.0,20.0,650.0,6.08983,0.0,-3.4028235e+38,0.08522244,8.0,2.079544,0.20139629,False
1,76395.0,75145.0,0,61.0,2.0,290.41278,302.0,135.0,1.0127505,315.336,0.0,0.0,10.0,113.0,5.358176,0.0,-3.4028235e+38,0.5144688,5.0,2.0605278,0.18995449,False
1,76395.0,74865.0,0,61.0,2.0,290.21207,295.0,161.56505,2.263636,303.09998,0.0,0.0,10.0,111.0,5.371721,0.0,-3.4028235e+38,0.52920306,5.0,2.0338104,0.22792687,False
1,76395.0,75785.0,0,75.0,27.0,290.40622,308.0,198.43495,2.263636,312.6687,0.0,0.0,70.0,131.0,5.366342,0.0,-3.4028235e+38,0.49927658,5.0,2.2744598,0.203244,False
1,76395.0,77165.0,0,101.0,18.0,289.9848,254.0,-9999.0,0.0,255.1329,0.0,0.0,20.0,111.0,5.434343,0.0,-3.4028235e+38,0.4335688,5.0,2.5410502,0.20949627,False
1,76395.0,76015.0,0,75.0,27.0,290.40558,315.0,180.0,2.8624053,320.91586,0.0,0.0,20.0,111.0,5.374071,0.0,-3.4028235e+38,0.6433674,5.0,2.3376768,0.23419566,False
1,76395.0,74865.0,0,61.0,2.0,290.21207,295.0,161.56505,2.263636,303.09998,0.0,0.0,10.0,111.0,5.371721,0.0,-3.4028235e+38,0.52920306,5.0,2.0338104,0.22792687,False
1,76395.0,76005.0,0,75.0,27.0,290.40558,315.0,-9999.0,0.0,320.96335,0.0,0.0,70.0,111.0,5.374071,0.0,-3.4028235e+38,0.5020727,5.0,2.3376768,0.19693969,False
1,76395.0,75415.0,0,61.0,2.0,290.3973,295.0,336.8014,5.438008,294.0184,0.0,0.0,91.0,114.0,5.3646555,0.0,-3.4028235e+38,0.07764149,5.0,2.1614957,0.31636643,False
